http_version,id,layer_type,local_ip,local_port,method,reference,remote_ip,remote_port,req_accept,req_accept_encoding,req_accept_language,req_authorization,req_cache_control,req_cdn_loop,req_cf_connecting_ip,req_cf_ipcountry,req_cf_ray,req_cf_visitor,req_cf_warp_tag_id,req_connection,req_content_length,req_content_type,req_cookie,req_host,req_origin,req_postman_token,req_priority,req_referer,req_sec_ch_ua,req_sec_ch_ua_mobile,req_sec_ch_ua_platform,req_sec_fetch_dest,req_sec_fetch_mode,req_sec_fetch_site,req_user_agent,req_x_forwarded_for,req_x_forwarded_proto,resp_access_control_allow_credentials,resp_access_control_allow_origin,resp_access_control_expose_headers,resp_connection,resp_content_length,resp_content_type,resp_date,resp_server,resp_set_cookie,resp_vary,rule_ids,sql_injection,sql_severity,sql_value,ssrf,ssrf_severity,ssrf_value,status_code,target,targeted_filed,timestamp,txn_id,uri,xss,xss_severity,xss_value
1.1,jAqKxzHy,SINGLE_LAYERED,127.0.0.1,1234,POST,"o1,12o1,2o12,1v14,16t:urlDecodeUnio59,12o59,2o70,1v581,77t:urlDecodeUni",127.0.0.1,44506,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6a6a36c7bd0a1-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,77,application/json,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,aebe972d-2515-4a08-95ea-6ab4e59be4f0,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,64,application/json,"Sun, 08 Jun 2025 07:24:41 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,403,sql_injection,,08/Jun/2025:07:24:41 +0000,174936748137.369070,/api/v1/auths/login,False,,
1.1,sIBPQGbh,,127.0.0.1,1234,POST,,127.0.0.1,44506,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6a7067f2d097c-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,"application/json, Authorization: Bearer YOUR_TOKEN_HERE",,api-filkompedia.yogarn.my.id,,,,,,,,,,,Mozilla/5.0 (X11; U; Linux x86_64; en-GB; rv:1.9.0.1) Gecko/2008072820 Firefox/3.0.1 FirePHP/0.1.1.2,175.45.191.19,https,,,,keep-alive,64,application/json,"Sun, 08 Jun 2025 07:24:56 GMT",nginx/1.26.3,,Origin,,,,,,,,422,,,08/Jun/2025:07:24:56 +0000,174936749624.497126,/api/v1/auths/login,,,
1.1,w3JhBuDk,SINGLE_LAYERED,127.0.0.1,1234,POST,"o5,165o5,3o169,1v30,172t:urlDecodeUni",127.0.0.1,44506,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6a7209d2909e4-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,"application/json, Authorization: Bearer YOUR_TOKEN_HERE",,api-filkompedia.yogarn.my.id,,,,,,,,,,,Mozilla/5.0 (X11; U; Linux x86_64; en-GB; rv:1.9.0.1) Gecko/2008072820 Firefox/3.0.1 FirePHP/0.1.1.2,175.45.191.19,https,,,,keep-alive,64,application/json,"Sun, 08 Jun 2025 07:25:01 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,422,sql_injection,,08/Jun/2025:07:25:01 +0000,174936750131.487132,/api/v1/auths/login?LUvX=4451%20AND%201%3D1%20UNION%20ALL%20SELECT%201%2CNULL%2C%27%3Cscript%3Ealert%28%22XSS%22%29%3C%2Fscript%3E%27%2Ctable_name%20FROM%20information_schema.tables%20WHERE%202%3E1--%2F%2A%2A%2F%3B%20EXEC%20xp_cmdshell%28%27cat%20..%2F..%2F..%2Fetc%2Fpasswd%27%29%23,False,,
1.1,hWB40S5j,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv587,541",127.0.0.1,44506,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6a74fff15d0a1-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,541,application/json,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,20eeaf28-75af-4813-8c75-3378461db850,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,58,application/json,"Sun, 08 Jun 2025 07:25:08 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,404,BENIGN,,08/Jun/2025:07:25:08 +0000,17493675082.167085,/api/v1/payments/webhook,False,,
1.1,cu1ZtGVk,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv587,541",127.0.0.1,44506,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6a7d3c93cd0a1-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,541,application/json,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,4089daa4-c72a-4798-919e-98c34768d7ac,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,58,application/json,"Sun, 08 Jun 2025 07:25:29 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,404,BENIGN,,08/Jun/2025:07:25:29 +0000,174936752979.055885,/api/v1/payments/webhook,False,,
1.1,We9wtjcp,,127.0.0.1,1234,POST,,127.0.0.1,40084,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6aa885ee05859-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:27:20 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:27:20 +0000,174936764050.703882,/api/v1/auths/login,,,
1.1,kvUvnhgT,SINGLE_LAYERED,127.0.0.1,1234,POST,"o5,165o5,3o169,1v30,172t:urlDecodeUni",127.0.0.1,40084,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6ab10cb2db2df-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:27:42 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,401,sql_injection,,08/Jun/2025:07:27:42 +0000,174936766299.337366,/api/v1/auths/login?dsCP=9098%20AND%201%3D1%20UNION%20ALL%20SELECT%201%2CNULL%2C%27%3Cscript%3Ealert%28%22XSS%22%29%3C%2Fscript%3E%27%2Ctable_name%20FROM%20information_schema.tables%20WHERE%202%3E1--%2F%2A%2A%2F%3B%20EXEC%20xp_cmdshell%28%27cat%20..%2F..%2F..%2Fetc%2Fpasswd%27%29%23,False,,
1.1,CpXCHctt,,127.0.0.1,1234,POST,,127.0.0.1,47968,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6ad45fa815fd8-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:29:12 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:29:12 +0000,174936775243.851655,/api/v1/auths/login,,,
1.1,WtQO9u6g,,127.0.0.1,1234,POST,,127.0.0.1,34592,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6af7c2932fe21-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,52,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:30:43 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:30:43 +0000,174936784320.087648,/api/v1/auths/login,,,
1.1,YFcPwECg,,127.0.0.1,1234,POST,,127.0.0.1,46010,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b1b16f4a400e-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,59,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:32:13 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:32:13 +0000,174936793340.199055,/api/v1/auths/login,,,
1.1,8gcvOGOY,SINGLE_LAYERED,127.0.0.1,1234,POST,"o1,12o1,2o12,1v14,26t:urlDecodeUnio59,12o59,2o70,1v581,87t:urlDecodeUni",127.0.0.1,46010,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b1b49ffdde84-HKG,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,87,application/json,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,d13d5ebd-9ad9-4800-8efd-900cfc824c45,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:32:14 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,401,sql_injection,,08/Jun/2025:07:32:14 +0000,174936793435.104623,/api/v1/auths/login,False,,
1.1,5tiLUbE0,SINGLE_LAYERED,127.0.0.1,1234,POST,"o53,5v548,66t:urlDecodeUni",127.0.0.1,46010,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b32c097c2652-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,66,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:33:14 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:33:14 +0000,17493679945.413630,/api/v1/auths/login,True,2,
1.1,UfMcXSI5,,127.0.0.1,1234,POST,,127.0.0.1,46010,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b32e6ceb89b8-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,70,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,Mozilla/5.0 (Windows 98; U; en) Opera 8.54,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:33:14 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:33:14 +0000,174936799478.101935,/api/v1/auths/login,,,
1.1,guTc7fHF,,127.0.0.1,1234,POST,,127.0.0.1,37836,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b5598f15fe8a-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:34:43 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:34:43 +0000,174936808384.295185,/api/v1/auths/login,,,
1.1,Mr8i7XGA,SINGLE_LAYERED,127.0.0.1,1234,POST,"o5,165o5,3o169,1v30,172t:urlDecodeUni",127.0.0.1,37836,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b55bad79a3cd-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:34:43 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,401,sql_injection,,08/Jun/2025:07:34:43 +0000,17493680839.893195,/api/v1/auths/login?kZCv=9099%20AND%201%3D1%20UNION%20ALL%20SELECT%201%2CNULL%2C%27%3Cscript%3Ealert%28%22XSS%22%29%3C%2Fscript%3E%27%2Ctable_name%20FROM%20information_schema.tables%20WHERE%202%3E1--%2F%2A%2A%2F%3B%20EXEC%20xp_cmdshell%28%27cat%20..%2F..%2F..%2Fetc%2Fpasswd%27%29%23,False,,
1.1,OwVsXir0,SINGLE_LAYERED,127.0.0.1,1234,POST,"o2,22o2,2o23,1v14,24t:urlDecodeUnio45,22o45,2o66,1v1033,69t:urlDecodeUni",127.0.0.1,37836,"application/json, text/plain, */*","gzip, br","en-ID,en;q=0.9,id-ID;q=0.8,id;q=0.7,en-GB;q=0.6,en-US;q=0.5,ms;q=0.4",,,cloudflare; loops=1,140.0.135.218,ID,94c6b67c3fe740c8-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,69,application/json,refresh_token=phm6sfJDAnmmG1z4yODOLy9ZrrSeXk73Md9klc7Nl3M=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,"u=1, i",https://filkompedia.yogarn.my.id/,"""Google Chrome"";v=""137"", ""Chromium"";v=""137"", ""Not/A)Brand"";v=""24""",?0,"""Windows""",empty,cors,same-site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",140.0.135.218,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:35:30 GMT",nginx/1.26.3,"refresh_token=0mx4l-o3HYCwcy49C9mCvdaSjEQcWDfG8c_gPY1W_1k=; expires=Sun, 08 Jun 2025 08:52:10 GMT; path=/; HttpOnly; secure; SameSite=None",Origin,10001,True,2,,False,,,200,sql_injection,,08/Jun/2025:07:35:30 +0000,174936813067.471156,/api/v1/auths/login,False,,
1.1,LDasesvK,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b6d5bc7c49a2-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,48,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:35:44 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:35:44 +0000,174936814496.072511,/api/v1/auths/login,,,
1.1,kOur4B4O,SINGLE_LAYERED,127.0.0.1,1234,POST,"o2,22o2,2o23,1v14,24t:urlDecodeUnio41,22o41,2o62,1v1210,65t:urlDecodeUni",127.0.0.1,37836,"application/json, text/plain, */*","gzip, br","en-ID,en;q=0.9,id-ID;q=0.8,id;q=0.7,en-GB;q=0.6,en-US;q=0.5,ms;q=0.4",,,cloudflare; loops=1,140.0.135.218,ID,94c6b73ffd6e40c8-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,65,application/json,token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJVc2VySWQiOiIwYjNiODI4MC1mOWMwLTQ4MzctOTYxYi01NjZhMjBlMDk2OGQiLCJleHAiOjE3NDkzNzM1MzB9.qGadld5ZzsrHTYlY6TooMDyM2a6BMZ5lOT77nZGM9dA; refresh_token=0mx4l-o3HYCwcy49C9mCvdaSjEQcWDfG8c_gPY1W_1k=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,"u=1, i",https://filkompedia.yogarn.my.id/,"""Google Chrome"";v=""137"", ""Chromium"";v=""137"", ""Not/A)Brand"";v=""24""",?0,"""Windows""",empty,cors,same-site,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",140.0.135.218,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,33,application/json,"Sun, 08 Jun 2025 07:36:01 GMT",nginx/1.26.3,"refresh_token=qsn630_ceKOzEqs36crccx6QsH3xGwqlitv5Mari64g=; expires=Sun, 08 Jun 2025 08:52:41 GMT; path=/; HttpOnly; secure; SameSite=None",Origin,10001,True,2,,False,,,200,sql_injection,,08/Jun/2025:07:36:01 +0000,17493681616.069834,/api/v1/auths/login,False,,
1.1,0D67iKI6,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b84f5d535d17-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,52,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:36:44 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:36:44 +0000,174936820461.237031,/api/v1/auths/login,,,
1.1,GlzlTqjo,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b851db9e2739-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,59,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:36:45 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:36:45 +0000,174936820532.222947,/api/v1/auths/login,,,
1.1,1Jgf9axu,SINGLE_LAYERED,127.0.0.1,1234,POST,"o53,5v624,66t:urlDecodeUni",127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b9cc18eba0bc-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,66,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:37:45 GMT",nginx/1.26.3,,Origin,10002,False,,,False,,,401,xss,,08/Jun/2025:07:37:45 +0000,174936826512.542451,/api/v1/auths/login,True,2,
1.1,ysj01mO2,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6b9ced9e5fd2f-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,70,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:37:46 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:37:46 +0000,174936826618.219673,/api/v1/auths/login,,,
1.1,t05MIrGy,,127.0.0.1,1234,GET,,127.0.0.1,47912,*/*,"gzip, br","en-US,en;q=0.5",,,cloudflare; loops=1,175.45.191.19,ID,94c6ba8c68e9a8d3-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,,,refresh_token=FucVH6h_iifkKVaY7h8IDFRVe-FvmHE8Yo2wIlR4iYQ=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,u=4,https://filkompedia.yogarn.my.id/,,,,empty,cors,same-site,Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0,175.45.191.19,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:38:16 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:38:16 +0000,174936829680.371389,/api/v1/users/me,,,
1.1,zU7fmNj2,,127.0.0.1,1234,GET,,127.0.0.1,51594,*/*,"gzip, br","en-US,en;q=0.5",,,cloudflare; loops=1,175.45.191.19,ID,94c6ba8c68eda8d3-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,,,refresh_token=FucVH6h_iifkKVaY7h8IDFRVe-FvmHE8Yo2wIlR4iYQ=,api-filkompedia.yogarn.my.id,https://filkompedia.yogarn.my.id,,u=4,https://filkompedia.yogarn.my.id/,,,,empty,cors,same-site,Mozilla/5.0 (X11; Linux x86_64; rv:139.0) Gecko/20100101 Firefox/139.0,175.45.191.19,https,true,https://filkompedia.yogarn.my.id,Set-Cookie,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:38:16 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:38:16 +0000,17493682969.437814,/api/v1/books?search=&page=1&size=9,,,
1.1,9imaWVNW,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bb494ca44047-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,71,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:38:46 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:38:46 +0000,174936832691.913505,/api/v1/auths/login,,,
1.1,p3Bwd9oa,,127.0.0.1,1234,POST,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bb4bdc2aa132-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,70,application/json,,api-filkompedia.yogarn.my.id,,,,https://api-filkompedia.yogarn.my.id/api/v1/auths/login,,,,,,,"Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US) AppleWebKit/525.19 (KHTML, like Gecko) Chrome/1.0.154.43 Safari/525.19",175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:38:47 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:38:47 +0000,174936832769.497107,/api/v1/auths/login,,,
1.1,zWayIzyF,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv469,483",127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bbf52db2eb9e-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,483,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,python-requests/2.32.3,175.45.191.19,https,,,,keep-alive,58,application/json,"Sun, 08 Jun 2025 07:39:14 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,404,BENIGN,,08/Jun/2025:07:39:14 +0000,174936835410.994756,/api/v1/payments/webhook,False,,
1.1,R4uCRbEY,,127.0.0.1,1234,GET,,127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bc53cf355e3c-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,,,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,f7c7c860-80c9-4acf-95fa-08f3c723bee4,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,50,application/json,"Sun, 08 Jun 2025 07:39:29 GMT",nginx/1.26.3,,Origin,,,,,,,,401,,,08/Jun/2025:07:39:29 +0000,174936836957.558020,/api/v1/books?page=1&size=10,,,
1.1,K07oUUKH,SINGLE_LAYERED,127.0.0.1,1234,POST,"o1,12o1,2o12,1v14,26t:urlDecodeUnio59,12o59,2o70,1v581,87t:urlDecodeUni",127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bc6bea9c5e3c-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,87,application/json,refresh_token=ppJL0lz0UrNThJVhFVAA9pjsZInoiuSC7-ZLpCdmyMg=,api-filkompedia.yogarn.my.id,,31a2d694-2e28-4842-9cce-823b2aba44ac,,,,,,,,,PostmanRuntime/7.43.4,175.45.191.19,https,,,,keep-alive,62,application/json,"Sun, 08 Jun 2025 07:39:33 GMT",nginx/1.26.3,,Origin,10001,True,2,,False,,,401,sql_injection,,08/Jun/2025:07:39:33 +0000,174936837380.628670,/api/v1/auths/login,False,,
1.1,VUD7b2hY,SINGLE_LAYERED,127.0.0.1,1234,POST,"o7,17v5,24t:urlDecodeUniv469,483",127.0.0.1,51594,*/*,"gzip, br",,,,cloudflare; loops=1,175.45.191.19,ID,94c6bc936d86aecd-SIN,"{""scheme"":""https""}",a6a578cc-a8d9-48de-99d6-29b29f017ec4,keep-alive,483,application/json,,api-filkompedia.yogarn.my.id,,,,,,,,,,,python-requests/2.32.3,175.45.191.19,https,,,,keep-alive,58,application/json,"Sun, 08 Jun 2025 07:39:39 GMT",nginx/1.26.3,,Origin,10003,False,,,False,,,404,BENIGN,,08/Jun/2025:07:39:39 +0000,174936837911.710719,/api/v1/payments/webhook,False,,
